173,147.07,6652248,6.652248,20800
175,149.74,6673048,6.673048,20800
178,152.59,6693848,6.693848,20800
180,155.01,6714648,6.714648,20800
183,157.65,6735448,6.735448,20800
185,160.46,6756248,6.756248,20800
187,162.86,6777048,6.777048,20800
190,164.91,6797848,6.797848,20800
192,167.23,6818648,6.818648,20800
194,169.76,6839448,6.839448,20800
197,172.49,6860248,6.860248,20800
199,175.37,6881060,6.88106,20812
201,177.28,6901848,6.901848,20788
203,179.48,6922648,6.922648,20800
205,181.91,6943448,6.943448,20800
207,183.99,6964248,6.964248,20800
209,186.33,6985048,6.985048,20800
211,188.88,7005848,7.005848,20800
213,191.06,7026648,7.026648,20800
215,192.93,7047448,7.047448,20800
217,195.64,7068248,7.068248,20800
219,197.96,7089048,7.089048,20800
221,199.94,7109848,7.109848,20800
223,202.19,7130648,7.130648,20800
224,204.68,7151448,7.151448,20800
226,206.8,7172248,7.172248,20800
228,208.61,7193048,7.193048,20800
229,210.72,7213848,7.213848,20800
231,212.52,7234648,7.234648,20800
232,214.62,7255448,7.255448,20800
234,216.98,7276248,7.276248,20800
235,218.99,7297048,7.297048,20800
237,220.71,7317848,7.317848,20800
238,222.17,7338648,7.338648,20800
239,223.99,7359448,7.359448,20800
240,226.09,7380260,7.38026,20812
242,227.33,7401048,7.401048,20788
243,228.96,7421856,7.421856,20808
244,230.9,7442648,7.442648,20792
245,232.01,7463448,7.463448,20800
246,233.51,7484248,7.484248,20800
247,235.35,7505048,7.505048,20800
248,236.93,7525848,7.525848,20800
249,238.27,7546648,7.546648,20800
249,239.42,7567448,7.567448,20800
250,240.4,7588248,7.588248,20800
251,241.8,7609052,7.609052,20804
251,242.99,7629848,7.629848,20796
252,244.02,7650648,7.650648,20800
252,244.89,7671448,7.671448,20800
253,245.63,7692248,7.692248,20800
253,246.83,7713048,7.713048,20800
254,247.85,7733848,7.733848,20800
254,248.72,7754648,7.754648,20800
254,249.47,7775448,7.775448,20800
254,250.1,7796248,7.796248,20800
254,250.65,7817048,7.817048,20800
254,251.67,7837848,7.837848,20800
254,252.55,7858648,7.858648,20800
254,252.74,7879448,7.879448,20800
254,252.9,7900248,7.900248,20800
254,253.59,7921048,7.921048,20800
254,254.19,7941848,7.941848,20800
254,254.14,7962648,7.962648,20800
253,254.09,7983448,7.983448,20800
253,254.61,8004248,8.004248,20800
253,255.06,8025048,8.025048,20800
252,254.88,8045848,8.045848,20800
252,254.73,8066648,8.066648,20800
251,254.6,8087448,8.087448,20800
250,254.48,8108248,8.108248,20800
250,254.39,8129048,8.129048,20800
249,254.31,8149848,8.149848,20800
248,254.24,8170648,8.170648,20800
247,254.18,8191448,8.191448,20800
246,254.13,8212248,8.212248,20800
245,253.52,8233048,8.233048,20800
244,253,8253848,8.253848,20800
243,252.56,8274648,8.274648,20800
242,251.62,8295448,8.295448,20800
241,250.82,8316248,8.316248,20800
240,250.14,8337048,8.337048,20800
239,249.55,8357848,8.357848,20800
237,249.06,8378648,8.378648,20800
236,248.07,8399448,8.399448,20800
235,247.22,8420248,8.420248,20800
233,246.5,8441048,8.441048,20800
232,245.33,8461848,8.461848,20800
230,244.32,8482648,8.482648,20800
